source,target,ibd_sum,link_col
0,1,9.77,#ffffff
0,13,26.5,#ffffff
0,15,8.32,#ffffff
0,528,8.64,#ffffff
1,8,8.14,#ffffff
1,9,15.49,#ffffff
1,10,8.46,#ffffff
1,12,12.35,#ffffff
1,140,8.01,#ffffff
1,184,9.91,#ffffff
1,212,8.17,#ffffff
1,283,8.68,#ffffff
1,300,8.15,#ffffff
1,334,13.65,#ffffff
1,385,8.53,#ffffff
13,7,9.34,#ffffff
13,9,44.42,#ffffff
13,15,49.69,#ffffff
13,283,11.29,#ffffff
13,354,11.56,#ffffff
15,2,18.07,#ffffff
15,3,42.26,#ffffff
15,5,19.68,#ffffff
15,6,8.39,#ffffff
15,9,32.46,#ffffff
15,11,8.51,#ffffff
15,14,15.67,#ffffff
15,55,8.61,#ffffff
15,196,14.36,#ffffff
15,257,12.25,#ffffff
15,354,8.96,#ffffff
15,384,18.13,#ffffff
15,481,13.18,#ffffff
528,12,8.21,#ffffff
528,185,16.48,#ffffff
528,186,18.09,#ffffff
528,193,10.82,#ffffff
528,201,25.54,#ffffff
528,205,29.28,#ffffff
528,212,16.51,#ffffff
528,254,18.26,#ffffff
528,255,54.64,#ffffff
528,257,36.96,#ffffff
528,261,17.19,#ffffff
528,270,17.01,#ffffff
528,275,47.54,#ffffff
528,283,25.53,#ffffff
528,296,44.98,#ffffff
528,303,15.44,#ffffff
528,324,42.25,#ffffff
528,325,19.11,#ffffff
528,330,10.44,#ffffff
528,346,14.74,#ffffff
528,352,33.82,#ffffff
528,354,30.7,#ffffff
528,355,23.02,#ffffff
528,356,27.12,#ffffff
528,365,65.53,#ffffff
528,366,53.09,#ffffff
528,367,32.19,#ffffff
528,383,21.54,#ffffff
528,384,44.07,#ffffff
528,385,8.01,#ffffff
528,404,11.01,#ffffff
528,411,11.57,#ffffff
528,413,8.75,#ffffff
528,415,27.6,#ffffff
528,459,17.58,#ffffff
528,466,37.58,#ffffff
528,468,15.36,#ffffff
528,472,9.29,#ffffff
528,476,40.64,#ffffff
528,479,9.84,#ffffff
528,481,15.65,#ffffff
528,484,8.88,#ffffff
528,489,18.07,#ffffff
528,509,10.24,#ffffff
528,511,10.34,#ffffff
528,516,25.96,#ffffff
528,518,37.01,#ffffff
528,532,16.24,#ffffff
528,534,19.06,#ffffff
528,548,8.91,#ffffff
528,555,27.04,#ffffff
528,556,46.79,#ffffff
8,2,16.35,#ffffff
8,5,8.41,#ffffff
8,9,21.87,#ffffff
8,10,17.23,#ffffff
8,11,59.79,#ffffff
8,209,14.9,#ffffff
8,299,25.75,#ffffff
8,474,15.7,#ffffff
8,481,8.68,#ffffff
9,7,17.09,#ffffff
9,10,37.62,#ffffff
9,176,8.17,#ffffff
9,354,17.91,#ffffff
9,384,21.1,#ffffff
9,385,8.32,#ffffff
9,481,30.46,#ffffff
9,500,24.33,#ffffff
9,524,8.35,#ffffff
9,552,8.23,#ffffff
10,3,16.68,#ffffff
10,4,16.17,#ffffff
10,5,17.0,#ffffff
10,7,26.27,#ffffff
10,21,8.07,#ffffff
10,266,16.84,#ffffff
10,483,8.58,#ffffff
10,498,8.45,#ffffff
10,513,8.26,#ffffff
10,539,8.63,#ffffff
12,4,35.91,#ffffff
12,5,15.77,#ffffff
12,205,9.01,#ffffff
12,270,8.93,#ffffff
12,489,17.83,#ffffff
12,516,9.12,#ffffff
140,184,8.63,#ffffff
140,334,9.19,#ffffff
184,148,8.34,#ffffff
184,150,17.76,#ffffff
184,202,8.52,#ffffff
184,207,9.77,#ffffff
184,288,8.8,#ffffff
184,291,8.1,#ffffff
184,348,8.44,#ffffff
184,368,11.13,#ffffff
184,416,14.82,#ffffff
184,449,8.04,#ffffff
184,526,9.41,#ffffff
184,535,32.21,#ffffff
184,557,9.37,#ffffff
184,566,22.88,#ffffff
184,334,9.95,#ffffff
212,125,9.67,#ffffff
212,185,10.4,#ffffff
212,192,20.0,#ffffff
212,201,23.19,#ffffff
212,205,23.63,#ffffff
212,206,32.63,#ffffff
212,209,21.8,#ffffff
212,266,17.96,#ffffff
212,270,18.77,#ffffff
212,286,8.06,#ffffff
212,293,24.84,#ffffff
212,294,27.74,#ffffff
212,299,14.88,#ffffff
212,300,15.79,#ffffff
212,303,9.32,#ffffff
212,319,24.34,#ffffff
212,322,50.06,#ffffff
212,331,13.78,#ffffff
212,340,29.01,#ffffff
212,350,24.73,#ffffff
212,352,44.4,#ffffff
212,355,22.68,#ffffff
212,366,8.27,#ffffff
212,367,10.63,#ffffff
212,384,46.73,#ffffff
212,385,20.03,#ffffff
212,404,31.98,#ffffff
212,407,10.22,#ffffff
212,413,12.36,#ffffff
212,415,12.4,#ffffff
212,468,20.39,#ffffff
212,479,25.52,#ffffff
212,483,23.14,#ffffff
212,486,25.34,#ffffff
212,579,13.76,#ffffff
212,489,18.29,#ffffff
212,500,44.42,#ffffff
212,511,33.21,#ffffff
212,513,17.21,#ffffff
212,516,26.45,#ffffff
212,518,8.73,#ffffff
212,524,25.96,#ffffff
212,530,10.72,#ffffff
212,543,16.6,#ffffff
212,548,15.24,#ffffff
212,552,10.81,#ffffff
212,555,19.67,#ffffff
212,557,17.51,#ffffff
212,568,8.3,#ffffff
212,369,8.55,#ffffff
283,98,8.25,#ffffff
283,125,49.93,#ffffff
283,174,53.03,#ffffff
283,179,24.14,#ffffff
283,185,28.5,#ffffff
283,186,20.02,#ffffff
283,188,10.98,#ffffff
283,192,23.85,#ffffff
283,254,35.83,#ffffff
283,255,18.28,#ffffff
283,261,15.33,#ffffff
283,270,19.7,#ffffff
283,273,8.45,#ffffff
283,277,32.98,#ffffff
283,282,14.82,#ffffff
283,300,30.5,#ffffff
283,301,61.4,#ffffff
283,303,8.2,#ffffff
283,325,22.43,#ffffff
283,331,25.3,#ffffff
283,367,13.26,#ffffff
283,383,47.5,#ffffff
283,404,40.0,#ffffff
283,412,8.12,#ffffff
283,414,29.81,#ffffff
283,415,23.81,#ffffff
283,416,18.68,#ffffff
283,466,31.71,#ffffff
283,468,21.83,#ffffff
283,474,37.18,#ffffff
283,476,8.45,#ffffff
283,481,22.63,#ffffff
283,484,44.65,#ffffff
283,495,31.62,#ffffff
283,499,10.55,#ffffff
283,501,13.12,#ffffff
283,506,9.89,#ffffff
283,509,10.26,#ffffff
283,515,70.29,#ffffff
283,521,17.87,#ffffff
283,525,48.47,#ffffff
283,530,15.25,#ffffff
283,533,24.74,#ffffff
283,540,8.42,#ffffff
283,542,57.68,#ffffff
283,553,38.96,#ffffff
283,555,39.2,#ffffff
283,556,52.45,#ffffff
283,559,16.68,#ffffff
300,125,17.56,#ffffff
300,176,19.71,#ffffff
300,178,17.44,#ffffff
300,183,34.63,#ffffff
300,196,11.89,#ffffff
300,206,20.4,#ffffff
300,209,18.3,#ffffff
300,254,8.01,#ffffff
300,265,10.17,#ffffff
300,278,14.87,#ffffff
300,280,8.1,#ffffff
300,319,8.55,#ffffff
300,324,16.62,#ffffff
300,325,52.39,#ffffff
300,340,8.62,#ffffff
300,355,30.59,#ffffff
300,365,15.49,#ffffff
300,372,8.9,#ffffff
300,387,8.72,#ffffff
300,400,15.91,#ffffff
300,404,15.62,#ffffff
300,415,51.9,#ffffff
300,459,12.12,#ffffff
300,573,8.01,#ffffff
300,466,56.29,#ffffff
300,474,28.3,#ffffff
300,476,8.25,#ffffff
300,479,19.74,#ffffff
300,484,17.17,#ffffff
300,495,25.03,#ffffff
300,499,16.09,#ffffff
300,501,35.66,#ffffff
300,512,9.71,#ffffff
300,525,36.06,#ffffff
300,530,8.34,#ffffff
300,542,22.97,#ffffff
300,552,17.33,#ffffff
300,553,16.14,#ffffff
300,555,22.99,#ffffff
300,565,9.99,#ffffff
300,568,9.48,#ffffff
300,574,10.52,#ffffff
334,332,23.94,#ffffff
334,333,10.25,#ffffff
334,185,9.75,#ffffff
334,192,15.29,#ffffff
334,261,11.41,#ffffff
334,324,8.93,#ffffff
334,511,12.71,#ffffff
334,518,8.37,#ffffff
334,552,18.08,#ffffff
385,6,9.5,#ffffff
385,183,9.13,#ffffff
385,186,23.2,#ffffff
385,190,8.38,#ffffff
385,201,8.28,#ffffff
385,258,19.03,#ffffff
385,265,20.89,#ffffff
385,266,22.36,#ffffff
385,275,9.06,#ffffff
385,281,8.66,#ffffff
385,286,41.75,#ffffff
385,294,14.54,#ffffff
385,299,28.79,#ffffff
385,319,10.42,#ffffff
385,322,15.23,#ffffff
385,330,16.97,#ffffff
385,340,37.78,#ffffff
385,341,9.55,#ffffff
385,346,15.41,#ffffff
385,354,20.76,#ffffff
385,355,21.77,#ffffff
385,365,15.07,#ffffff
385,407,8.51,#ffffff
385,413,17.86,#ffffff
385,414,28.42,#ffffff
385,474,10.52,#ffffff
385,479,37.7,#ffffff
385,482,16.41,#ffffff
385,483,14.75,#ffffff
385,500,15.5,#ffffff
385,511,8.3,#ffffff
385,524,44.19,#ffffff
385,532,34.54,#ffffff
385,534,30.38,#ffffff
385,542,14.79,#ffffff
2,4,26.63,#ffffff
2,21,9.63,#ffffff
2,125,11.62,#ffffff
2,270,8.68,#ffffff
2,278,16.8,#ffffff
2,330,15.07,#ffffff
2,340,17.44,#ffffff
2,384,9.37,#ffffff
2,459,8.01,#ffffff
2,484,8.01,#ffffff
2,500,15.06,#ffffff
2,513,9.49,#ffffff
4,3,26.42,#ffffff
4,5,14.54,#ffffff
4,340,10.16,#ffffff
4,461,18.99,#ffffff
21,57,10.59,#ffffff
21,58,12.79,#ffffff
21,79,14.52,#ffffff
21,93,10.44,#ffffff
21,104,8.34,#ffffff
21,111,11.63,#ffffff
21,325,21.39,#ffffff
21,403,8.78,#ffffff
21,428,8.4,#ffffff
21,503,21.18,#ffffff
125,154,9.85,#ffffff
125,155,16.65,#ffffff
125,178,8.69,#ffffff
125,183,13.3,#ffffff
125,192,22.08,#ffffff
125,200,10.83,#ffffff
125,205,8.74,#ffffff
125,209,23.74,#ffffff
125,258,9.11,#ffffff
125,261,9.83,#ffffff
125,287,9.04,#ffffff
125,293,42.09,#ffffff
125,324,36.04,#ffffff
125,325,29.36,#ffffff
125,328,10.25,#ffffff
125,331,21.92,#ffffff
125,340,8.87,#ffffff
125,346,31.23,#ffffff
125,355,11.12,#ffffff
125,366,33.02,#ffffff
125,370,10.38,#ffffff
125,384,24.55,#ffffff
125,386,19.0,#ffffff
125,404,16.84,#ffffff
125,411,15.26,#ffffff
125,414,24.08,#ffffff
125,459,15.17,#ffffff
125,466,21.0,#ffffff
125,470,10.4,#ffffff
125,476,8.43,#ffffff
125,484,28.04,#ffffff
125,489,10.23,#ffffff
125,495,14.52,#ffffff
125,501,15.51,#ffffff
125,509,9.32,#ffffff
125,512,8.61,#ffffff
125,513,17.65,#ffffff
125,515,8.79,#ffffff
125,517,8.42,#ffffff
125,525,23.1,#ffffff
125,539,12.8,#ffffff
125,552,17.81,#ffffff
125,553,17.18,#ffffff
125,555,17.64,#ffffff
125,556,16.6,#ffffff
125,557,9.27,#ffffff
125,568,9.48,#ffffff
125,566,9.32,#ffffff
125,337,8.77,#ffffff
125,358,8.14,#ffffff
270,6,9.66,#ffffff
270,176,30.38,#ffffff
270,178,25.35,#ffffff
270,195,10.04,#ffffff
270,200,9.21,#ffffff
270,205,26.02,#ffffff
270,265,30.16,#ffffff
270,275,25.79,#ffffff
270,293,11.36,#ffffff
270,294,14.61,#ffffff
270,296,40.52,#ffffff
270,299,16.58,#ffffff
270,303,16.42,#ffffff
270,319,29.76,#ffffff
270,330,23.65,#ffffff
270,347,8.88,#ffffff
270,354,24.02,#ffffff
270,355,26.87,#ffffff
270,367,24.08,#ffffff
270,383,8.9,#ffffff
270,384,8.18,#ffffff
270,404,45.76,#ffffff
270,413,15.18,#ffffff
270,415,15.9,#ffffff
270,456,20.02,#ffffff
270,462,51.48,#ffffff
270,479,30.36,#ffffff
270,483,20.31,#ffffff
270,489,24.23,#ffffff
270,500,21.9,#ffffff
270,511,15.2,#ffffff
270,513,40.59,#ffffff
270,515,17.65,#ffffff
270,518,8.19,#ffffff
270,524,14.66,#ffffff
270,525,9.67,#ffffff
270,529,8.46,#ffffff
270,534,17.55,#ffffff
270,539,36.75,#ffffff
270,543,15.78,#ffffff
270,557,8.69,#ffffff
270,574,8.34,#ffffff
278,5,8.02,#ffffff
278,186,8.29,#ffffff
278,189,10.43,#ffffff
278,202,10.32,#ffffff
278,206,12.23,#ffffff
278,255,16.07,#ffffff
278,257,24.43,#ffffff
278,258,22.37,#ffffff
278,259,15.02,#ffffff
278,265,30.58,#ffffff
278,266,24.04,#ffffff
278,275,27.79,#ffffff
278,277,23.14,#ffffff
278,286,30.12,#ffffff
278,294,10.3,#ffffff
278,296,15.29,#ffffff
278,299,22.95,#ffffff
278,301,10.97,#ffffff
278,319,27.66,#ffffff
278,324,50.04,#ffffff
278,330,15.37,#ffffff
278,352,28.43,#ffffff
278,354,29.2,#ffffff
278,355,22.98,#ffffff
278,356,17.46,#ffffff
278,367,21.93,#ffffff
278,383,28.05,#ffffff
278,384,52.83,#ffffff
278,400,11.3,#ffffff
278,403,23.93,#ffffff
278,456,22.1,#ffffff
278,461,9.44,#ffffff
278,468,37.58,#ffffff
278,476,29.24,#ffffff
278,479,10.84,#ffffff
278,481,18.14,#ffffff
278,489,33.73,#ffffff
278,498,16.54,#ffffff
278,501,8.77,#ffffff
278,511,28.25,#ffffff
278,518,9.44,#ffffff
278,521,22.51,#ffffff
278,534,13.0,#ffffff
278,539,21.16,#ffffff
278,540,12.54,#ffffff
278,542,10.64,#ffffff
278,543,20.92,#ffffff
278,548,12.61,#ffffff
278,574,25.45,#ffffff
330,178,17.47,#ffffff
330,186,8.79,#ffffff
330,206,29.02,#ffffff
330,258,19.97,#ffffff
330,265,8.63,#ffffff
330,266,8.56,#ffffff
330,275,19.72,#ffffff
330,286,37.81,#ffffff
330,294,20.9,#ffffff
330,303,8.51,#ffffff
330,322,29.73,#ffffff
330,325,12.83,#ffffff
330,340,25.72,#ffffff
330,346,8.59,#ffffff
330,356,28.46,#ffffff
330,366,30.06,#ffffff
330,384,24.32,#ffffff
330,414,10.48,#ffffff
330,486,21.35,#ffffff
330,500,12.18,#ffffff
330,584,9.5,#ffffff
330,513,14.59,#ffffff
330,532,16.93,#ffffff
330,534,21.93,#ffffff
330,553,19.37,#ffffff
340,178,23.12,#ffffff
340,179,8.6,#ffffff
340,189,32.71,#ffffff
340,196,16.36,#ffffff
340,201,36.81,#ffffff
340,254,14.26,#ffffff
340,255,13.27,#ffffff
340,262,11.68,#ffffff
340,265,17.46,#ffffff
340,266,17.72,#ffffff
340,281,15.25,#ffffff
340,286,29.27,#ffffff
340,294,64.36,#ffffff
340,299,14.75,#ffffff
340,301,12.34,#ffffff
340,303,17.69,#ffffff
340,324,38.34,#ffffff
340,325,21.28,#ffffff
340,346,20.92,#ffffff
340,354,20.08,#ffffff
340,355,14.72,#ffffff
340,365,8.77,#ffffff
340,366,16.38,#ffffff
340,415,8.25,#ffffff
340,459,9.71,#ffffff
340,461,16.34,#ffffff
340,476,18.65,#ffffff
340,484,8.11,#ffffff
340,486,20.68,#ffffff
340,498,27.13,#ffffff
340,500,17.32,#ffffff
340,518,16.1,#ffffff
340,524,17.79,#ffffff
340,529,42.62,#ffffff
340,532,28.59,#ffffff
384,3,10.65,#ffffff
384,176,35.3,#ffffff
384,178,38.08,#ffffff
384,189,8.89,#ffffff
384,200,9.01,#ffffff
384,205,9.48,#ffffff
384,206,8.4,#ffffff
384,257,18.17,#ffffff
384,261,19.84,#ffffff
384,265,50.48,#ffffff
384,266,8.23,#ffffff
384,275,15.82,#ffffff
384,286,16.97,#ffffff
384,303,15.31,#ffffff
384,322,31.68,#ffffff
384,331,17.02,#ffffff
384,352,24.14,#ffffff
384,354,35.6,#ffffff
384,355,18.21,#ffffff
384,366,11.04,#ffffff
384,400,21.72,#ffffff
384,408,14.61,#ffffff
384,456,23.57,#ffffff
384,461,9.92,#ffffff
384,462,12.14,#ffffff
384,472,9.29,#ffffff
384,474,14.88,#ffffff
384,479,32.64,#ffffff
384,481,35.24,#ffffff
384,483,21.29,#ffffff
384,484,8.05,#ffffff
384,579,9.44,#ffffff
384,489,18.37,#ffffff
384,498,22.19,#ffffff
384,500,30.77,#ffffff
384,501,40.04,#ffffff
384,511,16.91,#ffffff
384,513,36.87,#ffffff
384,521,22.47,#ffffff
384,524,9.28,#ffffff
384,529,15.83,#ffffff
384,532,37.76,#ffffff
384,533,8.4,#ffffff
384,548,21.61,#ffffff
384,552,15.45,#ffffff
384,557,17.32,#ffffff
384,568,8.93,#ffffff
459,192,26.5,#ffffff
459,202,15.95,#ffffff
459,261,24.56,#ffffff
459,281,16.34,#ffffff
459,287,8.23,#ffffff
459,296,18.43,#ffffff
459,298,14.83,#ffffff
459,324,12.86,#ffffff
459,331,10.21,#ffffff
459,346,16.47,#ffffff
459,352,10.55,#ffffff
459,407,18.14,#ffffff
459,411,14.55,#ffffff
459,415,19.68,#ffffff
459,417,18.97,#ffffff
459,449,8.12,#ffffff
459,466,15.88,#ffffff
459,468,17.86,#ffffff
459,484,11.5,#ffffff
459,489,19.23,#ffffff
459,501,24.63,#ffffff
459,509,14.72,#ffffff
459,521,17.52,#ffffff
459,539,12.18,#ffffff
459,553,15.88,#ffffff
459,555,9.13,#ffffff
459,557,15.27,#ffffff
484,144,8.81,#ffffff
484,176,9.12,#ffffff
484,179,34.94,#ffffff
484,183,21.9,#ffffff
484,185,11.66,#ffffff
484,187,8.47,#ffffff
484,202,31.95,#ffffff
484,205,20.68,#ffffff
484,258,23.53,#ffffff
484,261,13.67,#ffffff
484,277,18.81,#ffffff
484,281,9.86,#ffffff
484,291,20.19,#ffffff
484,293,52.58,#ffffff
484,328,8.88,#ffffff
484,331,42.14,#ffffff
484,341,8.56,#ffffff
484,346,25.95,#ffffff
484,350,26.2,#ffffff
484,354,8.41,#ffffff
484,355,107.02,#ffffff
484,356,18.46,#ffffff
484,365,8.87,#ffffff
484,367,10.39,#ffffff
484,407,14.4,#ffffff
484,408,10.6,#ffffff
484,411,9.77,#ffffff
484,415,24.33,#ffffff
484,456,16.47,#ffffff
484,461,8.61,#ffffff
484,466,43.79,#ffffff
484,471,8.98,#ffffff
484,474,16.67,#ffffff
484,486,13.79,#ffffff
484,495,9.47,#ffffff
484,499,34.74,#ffffff
484,501,8.1,#ffffff
484,506,8.9,#ffffff
484,509,42.11,#ffffff
484,515,11.69,#ffffff
484,518,9.53,#ffffff
484,525,28.59,#ffffff
484,530,33.19,#ffffff
484,533,23.17,#ffffff
484,534,12.74,#ffffff
484,537,26.0,#ffffff
484,539,15.45,#ffffff
484,540,35.26,#ffffff
484,542,68.52,#ffffff
484,548,28.96,#ffffff
484,553,32.28,#ffffff
484,556,29.05,#ffffff
484,557,17.86,#ffffff
484,559,17.2,#ffffff
500,46,8.27,#ffffff
500,54,8.97,#ffffff
500,82,9.61,#ffffff
500,129,8.18,#ffffff
500,153,23.36,#ffffff
500,176,8.53,#ffffff
500,178,32.63,#ffffff
500,189,9.44,#ffffff
500,201,32.61,#ffffff
500,204,10.07,#ffffff
500,205,22.65,#ffffff
500,206,26.48,#ffffff
500,254,34.01,#ffffff
500,259,17.65,#ffffff
500,261,12.99,#ffffff
500,265,49.69,#ffffff
500,266,53.17,#ffffff
500,275,32.14,#ffffff
500,286,47.96,#ffffff
500,294,50.8,#ffffff
500,296,26.31,#ffffff
500,298,8.29,#ffffff
500,322,69.83,#ffffff
500,324,37.67,#ffffff
500,337,8.44,#ffffff
500,350,9.97,#ffffff
500,352,9.72,#ffffff
500,353,8.9,#ffffff
500,403,35.3,#ffffff
500,404,14.92,#ffffff
500,408,23.96,#ffffff
500,411,8.92,#ffffff
500,414,21.96,#ffffff
500,456,35.03,#ffffff
500,462,44.67,#ffffff
500,468,10.12,#ffffff
500,472,8.96,#ffffff
500,483,28.26,#ffffff
500,486,25.73,#ffffff
500,489,32.92,#ffffff
500,498,15.78,#ffffff
500,501,8.71,#ffffff
500,511,24.85,#ffffff
500,515,8.09,#ffffff
500,516,15.5,#ffffff
500,518,15.43,#ffffff
500,521,10.22,#ffffff
500,529,34.27,#ffffff
500,534,21.08,#ffffff
500,548,24.62,#ffffff
500,552,14.97,#ffffff
500,568,22.57,#ffffff
513,174,8.17,#ffffff
513,176,8.01,#ffffff
513,178,46.79,#ffffff
513,201,42.45,#ffffff
513,257,14.62,#ffffff
513,259,48.72,#ffffff
513,260,9.98,#ffffff
513,265,9.08,#ffffff
513,266,9.17,#ffffff
513,286,11.51,#ffffff
513,294,14.55,#ffffff
513,296,21.83,#ffffff
513,303,41.62,#ffffff
513,322,17.54,#ffffff
513,324,9.47,#ffffff
513,350,9.41,#ffffff
513,352,30.05,#ffffff
513,354,28.08,#ffffff
513,356,8.75,#ffffff
513,367,14.69,#ffffff
513,383,17.31,#ffffff
513,403,16.1,#ffffff
513,412,13.05,#ffffff
513,414,27.75,#ffffff
513,462,8.93,#ffffff
513,468,10.92,#ffffff
513,472,10.95,#ffffff
513,479,19.28,#ffffff
513,483,16.87,#ffffff
513,486,25.58,#ffffff
513,499,15.08,#ffffff
513,530,28.17,#ffffff
513,568,9.55,#ffffff
5,6,24.04,#ffffff
5,75,12.33,#ffffff
5,87,10.94,#ffffff
5,195,26.17,#ffffff
5,196,23.89,#ffffff
5,197,9.65,#ffffff
5,205,9.85,#ffffff
5,260,8.8,#ffffff
5,265,8.63,#ffffff
5,301,8.24,#ffffff
5,324,11.43,#ffffff
5,367,8.24,#ffffff
5,489,8.7,#ffffff
5,516,17.06,#ffffff
5,534,8.36,#ffffff
5,542,12.08,#ffffff
5,548,15.15,#ffffff
461,145,8.5,#ffffff
461,149,14.77,#ffffff
461,176,8.34,#ffffff
461,196,18.9,#ffffff
461,257,25.58,#ffffff
461,259,11.56,#ffffff
461,275,17.95,#ffffff
461,279,8.34,#ffffff
461,296,16.51,#ffffff
461,365,8.16,#ffffff
461,366,9.13,#ffffff
461,413,27.5,#ffffff
461,460,8.21,#ffffff
461,483,13.11,#ffffff
461,490,8.43,#ffffff
461,511,10.4,#ffffff
461,520,9.2,#ffffff
461,530,10.75,#ffffff
461,539,12.62,#ffffff
461,543,8.23,#ffffff
6,7,11.52,#ffffff
6,206,8.65,#ffffff
6,210,10.57,#ffffff
6,265,21.26,#ffffff
6,294,11.51,#ffffff
6,413,8.38,#ffffff
6,530,8.07,#ffffff
6,553,9.47,#ffffff
75,25,11.04,#ffffff
75,37,10.74,#ffffff
75,44,9.23,#ffffff
75,55,10.68,#ffffff
75,57,8.04,#ffffff
75,78,27.8,#ffffff
75,79,11.63,#ffffff
75,85,17.45,#ffffff
75,87,36.57,#ffffff
75,88,8.74,#ffffff
75,91,36.47,#ffffff
75,93,100.85,#ffffff
75,95,12.79,#ffffff
75,96,46.17,#ffffff
75,102,16.76,#ffffff
75,103,25.5,#ffffff
75,108,26.22,#ffffff
75,109,20.71,#ffffff
75,110,21.63,#ffffff
75,115,8.24,#ffffff
75,117,23.12,#ffffff
75,260,8.44,#ffffff
75,279,8.29,#ffffff
75,563,8.08,#ffffff
75,522,18.51,#ffffff
75,558,9.0,#ffffff
87,22,11.35,#ffffff
87,39,8.79,#ffffff
87,49,8.3,#ffffff
87,54,9.12,#ffffff
87,60,9.62,#ffffff
87,66,16.18,#ffffff
87,76,29.3,#ffffff
87,77,16.24,#ffffff
87,81,31.02,#ffffff
87,82,10.61,#ffffff
87,92,19.37,#ffffff
87,100,27.01,#ffffff
87,118,8.85,#ffffff
87,162,8.07,#ffffff
87,308,9.44,#ffffff
195,196,49.72,#ffffff
195,206,19.0,#ffffff
195,257,24.03,#ffffff
195,258,11.58,#ffffff
195,266,23.56,#ffffff
195,294,10.16,#ffffff
195,299,24.06,#ffffff
195,324,9.96,#ffffff
195,355,27.5,#ffffff
195,383,9.75,#ffffff
195,472,12.65,#ffffff
195,509,8.25,#ffffff
195,542,10.59,#ffffff
196,176,19.4,#ffffff
196,178,28.19,#ffffff
196,194,18.94,#ffffff
196,199,25.5,#ffffff
196,200,14.36,#ffffff
196,255,15.35,#ffffff
196,259,8.66,#ffffff
196,262,8.7,#ffffff
196,265,10.17,#ffffff
196,286,22.44,#ffffff
196,294,25.09,#ffffff
196,324,15.47,#ffffff
196,372,13.97,#ffffff
196,383,19.02,#ffffff
196,408,10.34,#ffffff
196,573,10.2,#ffffff
196,462,8.9,#ffffff
196,483,8.28,#ffffff
196,509,8.96,#ffffff
196,516,8.76,#ffffff
196,518,10.13,#ffffff
196,533,14.42,#ffffff
196,540,8.72,#ffffff
196,542,10.43,#ffffff
196,574,10.96,#ffffff
197,324,8.5,#ffffff
197,548,9.1,#ffffff
205,178,36.63,#ffffff
205,183,16.0,#ffffff
205,186,30.45,#ffffff
205,260,11.95,#ffffff
205,286,36.53,#ffffff
205,294,26.5,#ffffff
205,299,15.45,#ffffff
205,322,16.61,#ffffff
205,324,36.99,#ffffff
205,331,9.15,#ffffff
205,354,21.55,#ffffff
205,356,29.16,#ffffff
205,365,17.41,#ffffff
205,403,9.46,#ffffff
205,404,9.67,#ffffff
205,413,17.28,#ffffff
205,414,34.58,#ffffff
205,462,11.98,#ffffff
205,486,31.79,#ffffff
205,501,9.36,#ffffff
205,511,8.13,#ffffff
205,516,50.27,#ffffff
205,518,10.05,#ffffff
205,529,9.28,#ffffff
205,534,21.51,#ffffff
205,539,22.36,#ffffff
205,541,9.79,#ffffff
205,543,41.4,#ffffff
205,559,8.35,#ffffff
205,574,14.42,#ffffff
260,119,8.71,#ffffff
260,121,10.01,#ffffff
260,135,8.31,#ffffff
260,158,9.89,#ffffff
260,173,9.65,#ffffff
260,183,12.44,#ffffff
260,202,10.72,#ffffff
260,263,9.83,#ffffff
260,267,25.54,#ffffff
260,291,8.84,#ffffff
260,297,25.48,#ffffff
260,303,10.59,#ffffff
260,320,12.31,#ffffff
260,326,12.93,#ffffff
260,327,39.36,#ffffff
260,328,17.75,#ffffff
260,399,38.94,#ffffff
260,405,13.53,#ffffff
260,449,16.18,#ffffff
260,468,8.92,#ffffff
260,477,10.11,#ffffff
260,478,8.34,#ffffff
260,485,20.87,#ffffff
260,493,54.6,#ffffff
260,494,19.14,#ffffff
260,503,9.35,#ffffff
260,508,13.48,#ffffff
